name,recclass,mass (g),fall,year,reclat,reclong
Jiddat al Harasis 477,H4/5,493.8,Found,2007,19.87345,56.38538
Jiddat al Harasis 465,L6,30.568,Found,2007,19.88373,56.33652
Jiddat al Harasis 425,H3.4,257.287,Found,2007,19.91167,56.3359
Jiddat al Harasis 424,Ureilite,160.32,Found,2007,19.92282,56.35117
Jiddat al Harasis 421,L6,47.909,Found,2007,19.92415,56.33683
Jiddat al Harasis 427,H4/5,16.715,Found,2007,19.92488,56.40488
Jiddat al Harasis 428,H6,131.449,Found,2007,19.93645,56.36058
Jiddat al Harasis 429,H4,36.657,Found,2007,19.9375,56.474
Jiddat al Harasis 430,L4/5,5.757,Found,2007,19.93755,56.47403
Jiddat al Harasis 426,L6,11170.1,Found,2007,19.93787,56.39555
Jiddat al Harasis 420,H3/4,25.091,Found,2007,19.95765,56.17768
Jiddat al Harasis 412,H6,14.745,Found,2007,19.96632,56.21755
Jiddat al Harasis 319,Mesosiderite,4.5,Found,2007,19.97722,56.42527
Jiddat al Harasis 320,Mesosiderite,25.7,Found,2007,19.9991,56.41118
Sayh al Uhaymir 479,H5,75.874,Found,2007,20.25523,56.54143
Sayh al Uhaymir 480,H4,108.746,Found,2007,20.3953,56.58882
Sayh al Uhaymir 481,L6,52.391,Found,2007,20.4429,56.65422
Sayh al Uhaymir 482,L6,157.457,Found,2007,20.44538,56.65542
Sayh al Uhaymir 446,LL~3,15.1,Found,2007,20.53072,56.67097
Sayh al Uhaymir 444,LL~5,17.4,Found,2007,20.5318,56.6687
Sayh al Uhaymir 445,LL~5,31.3,Found,2007,20.53217,56.67183
Sayh al Uhaymir 443,LL~5,4.7,Found,2007,20.53877,56.67408
Sayh al Uhaymir 442,L~6,28.6,Found,2007,20.54122,56.68055
Sayh al Uhaymir 439,LL~5,37.9,Found,2007,20.545,56.67417
Sayh al Uhaymir 448,LL~5,2.5,Found,2007,20.545,56.67333
Sayh al Uhaymir 447,LL~3,32.8,Found,2007,20.55037,56.6854
Sayh al Uhaymir 441,LL~3,11.7,Found,2007,20.55088,56.68353
Sayh al Uhaymir 440,LL~5,5.9,Found,2007,20.55157,56.68308
Sayh al Uhaymir 483,H5,49.251,Found,2007,20.59788,56.97882
Sayh al Uhaymir 478,H4,135.873,Found,2007,20.92257,57.13617
Sayh al Uhaymir 438,H5,90.7,Found,2007,21.09905,57.26767
Ramlat al Wahibah 044,H4-5,27.925,Found,2007,22.02762,58.21053
Ramlat al Wahibah 043,H5,97.864,Found,2007,22.0321,58.19688
Northwest Africa 7369,R5,650,Found,2007,22.2,-13.15
Taoudenni,Diogenite,24370,Found,2007,22.79167,-3.96667
Chergach ,H5,100000,Fell,2007,23.69639,-5.01472
Great Sand Sea 035,H5/6,40.94,Found,2007,26.61667,26.19933
Great Sand Sea 036,H5,128.91,Found,2007,26.62533,26.19833
Great Sand Sea 037,H4,66.94,Found,2007,26.77133,26.54283
Great Sand Sea 039,H5,128.63,Found,2007,26.8235,27.1415
Great Sand Sea 038,H5,146.04,Found,2007,26.82583,27.14233
Dar al Gani 1049 ,H5,88,Found,2007,27.26633,16.35783
Dar al Gani 1055,Eucrite-pmict,305,Found,2007,27.38,16.469
Mahadevpur,H4/5,70500,Fell,2007,27.66667,95.78333
Great Sand Sea 026,H6,100,Found,2007,28.18917,25.62167
Dar al Gani 1050 ,H6,265,Found,2007,28.21417,15.55083
Toufassour,Mesosiderite,73300,Found,2007,29.65225,-7.7493
La Ciénega,H6,7632,Found,2007,30.20186,-111.93587
Northwest Africa 6129,H6,1374.12,Found,2007,30.45625,-5.48672
Desert Willow,H4/5,11.3,Found,2007,32.319,-111.077
En Naffatiyah,L6,87.2,Found,2007,33.21888,10.83445
Lucerne Valley 091,H4,12.7,Found,2007,34.48075,-116.9788
Lucerne Valley 092,H5,0.6,Found,2007,34.48148,-116.95325
Lucerne Valley 090,L5,30.7,Found,2007,34.48823,-116.97797
Lucerne Valley 093,L6,3.93,Found,2007,34.4887,-116.9788
Lucerne Valley 089,L5,2.6,Found,2007,34.48972,-116.98128
Buck Mountains 005,L6,859.7,Found,2007,34.70337,-114.19097
Harper Dry Lake 019,L6,118.7,Found,2007,35.04015,-117.27283
Harper Dry Lake 017,H6,16.4,Found,2007,35.04102,-117.27465
Harper Dry Lake 018,H6,39.7,Found,2007,35.0421,-117.27512
Didim,H3-5,3396,Fell,2007,37.35172,27.32997
Red Canyon Lake,H5,18.41,Fell,2007,38.13742,-119.75812
Puerto Lápice,Eucrite-br,500,Fell,2007,39.35,-3.51667
Yelland Dry Lake,H4,76000,Found,2007,39.35067,-114.40783
Tungsten Mountain 563,H5,9.3,Found,2007,39.6772,-117.62858
Tungsten Mountain 572,H6,10.7,Found,2007,39.68105,-117.61325
Tungsten Mountain 542,H5,4.6,Found,2007,39.6872,-117.62618
Tungsten Mountain 541,H3.8,5.7,Found,2007,39.6884,-117.62422
Tungsten Mountain 535,H4,26.1,Found,2007,39.68908,-117.62257
Tungsten Mountain 543,H4,18.1,Found,2007,39.68938,-117.62032
Tungsten Mountain 533,H5,25.3,Found,2007,39.68945,-117.62358
Alaer 001,LL5,1.7,Found,2007,40.33333,81.25
Alaer 002,LL5,1.1,Found,2007,40.33333,81.25
Majuba 007,H4,1823.3,Found,2007,40.61667,-118.38472
Jungo 001,L6,70.7,Found,2007,40.89055,-118.36278
Jungo 002,H6,27.8,Found,2007,40.89805,-118.35388
Jungo 003,H6,29.1,Found,2007,40.95805,-118.35305
Podolkhovsky,L6,648,Found,2007,49.66883,42.8325
Whitecourt,"Iron, IIIAB",5372,Found,2007,53.999167,-115.5975
Batyushkovo,L5,4620,Found,2007,55.54867,35.2995
Thiel Mountains 08005,H5,511,Found,2008,-85.387,-87.11583
Thiel Mountains 07015,H6,96,Found,2008,-85.348,-87.23
Thiel Mountains 08003,L6,65,Found,2008,-85.24417,-90.34483
Thiel Mountains 08001,L6,44,Found,2008,-85.24067,-90.351
Thiel Mountains 08002,H5,44,Found,2008,-85.239,-90.326
Thiel Mountains 08008,H6,34,Found,2008,-85.17567,-94.74517
Thiel Mountains 08006,H5,112,Found,2008,-85.16567,-94.74433
Berduc,L6,270,Fell,2008,-31.91,-58.32833
Santa Lucia (2008),L6,4000,Fell,2008,-31.535556,-68.489444
Ifould Lake 001,L5,40.9,Found,2008,-30.85,132.08333
Premier Downs 002,LL5-6,124.6,Found,2008,-30.68833,125.51333
Watson 003,H4,2.6,Found,2008,-30.48333,131.55
Watson 004,H4,1.3,Found,2008,-30.48333,131.55
Camel Donga 053,LL5-6,579,Found,2008,-30.31667,126.61667
San Juan 014,L6,134,Found,2008,-25.445,-69.870667
San Juan 015,L6,349,Found,2008,-25.4445,-69.867
San Juan 016,H5,116,Found,2008,-25.444167,-69.8715
San Juan 013,L3,145,Found,2008,-25.443833,-69.870333
San Juan 017,H6,56.4,Found,2008,-25.4435,-69.8745
San Juan 018,L5,17.2,Found,2008,-25.443,-69.875167
San Juan 023,H5,539,Found,2008,-25.443,-69.871833
San Juan 027,H3-5,199,Found,2008,-25.442667,-69.871167
San Juan 019,L6,181,Found,2008,-25.4425,-69.874
San Juan 022,L6,86.3,Found,2008,-25.4425,-69.872167
San Juan 026,L6,307,Found,2008,-25.4425,-69.871167
San Juan 032,H5/6,28.8,Found,2008,-25.4425,-69.877167
San Juan 029,H3,399,Found,2008,-25.441833,-69.871
San Juan 030,H5,25.5,Found,2008,-25.441833,-69.870333
San Juan 021,H4,174,Found,2008,-25.441667,-69.8735
San Juan 020,H5,151,Found,2008,-25.4415,-69.876167
San Juan 028,H5,151,Found,2008,-25.441167,-69.871167
San Juan 031,L3,218,Found,2008,-25.440333,-69.879
San Juan 024,L6,15.2,Found,2008,-25.44,-69.872333
San Juan 025,H5,419,Found,2008,-25.372,-69.8995
Salar de Atacama,L6,223,Found,2008,-23.826,-68.57217
Stockyard Creek,H5,2700,Found,2008,-23.25556,116.90083
Jepara,"Pallasite, PMG",499500,Found,2008,-6.6,110.73333
Daule,L5,6580,Fell,2008,-1.87089,-79.95756
Sulagiri,LL6,110000,Fell,2008,12.66667,78.03333
Dhofar 1542,L6,500,Found,2008,18.17417,54.28133
Dhofar 1543,H4,1734,Found,2008,18.222,54.31783
Dhofar 1566,LL5-6,605,Found,2008,18.24233,54.1065
Dhofar 1565,H5,43000,Found,2008,18.2735,54.21367
Shişr 160,Lunar,100.86,Found,2008,18.33633,53.3335
Dhofar 1514,R3.6,1749,Found,2008,18.33861,54.38944
Dhofar 1462,L~4,400.8,Found,2008,18.34955,54.25013
Dhofar 1523,L4,234,Found,2008,18.35167,54.24056
Dhofar 1544,L4,2808,Found,2008,18.36367,54.56533
Dhofar 1521,L6,1940,Found,2008,18.40167,54.54717
Dhofar 1516,H5,1134,Found,2008,18.40867,54.59533
Dhofar 1549,LL3.4,67,Found,2008,18.43033,54.23717
Dhofar 1463,L/LL~4,23.6,Found,2008,18.45278,54.16155
Dhofar 1519,Ureilite,388,Found,2008,18.46117,54.36633
Dhofar 1524,H5,4652,Found,2008,18.51133,54.60783
Dhofar 1515,H6,1450,Found,2008,18.52533,54.61717
Dhofar 1546,L5,119,Found,2008,18.5345,54.64
Shişr 166,Lunar,128.8,Found,2008,18.54908,53.97798
Dhofar 1469,L~6,110,Found,2008,18.56177,54.17217
Dhofar 1467,L~5,1305.1,Found,2008,18.56615,54.15795
Dhofar 1468,H~5,65.6,Found,2008,18.56615,54.15795
Dhofar 1471,H~5,760,Found,2008,18.56668,54.16038
Dhofar 1470,H~5,51.6,Found,2008,18.56672,54.16967
Dhofar 1464,H~5,68.5,Found,2008,18.5689,54.16808
Dhofar 1465,L~6,236.6,Found,2008,18.56905,54.17113
Dhofar 1466,L~6,268,Found,2008,18.57128,54.17105
Dhofar 1472,LL6,1064.1,Found,2008,18.57433,54.14937
Dhofar 1545,H4,1013,Found,2008,18.5745,54.59033
Dhofar 1547,H4,380,Found,2008,18.585,54.28
Dhofar 1550,H4,624,Found,2008,18.59083,54.543
Dhofar 1475,L~6,1039.2,Found,2008,18.6031,54.17775
Shişr 161,Lunar,57.2,Found,2008,18.604167,53.914667
Dhofar 1473,L/LL~6,131.2,Found,2008,18.60507,54.16885
Shişr 165,H4,520.6,Found,2008,18.6066,53.96015
Dhofar 1474,L~6,388.7,Found,2008,18.61057,54.17155
Dhofar 1551,H6,451,Found,2008,18.63333,54.3475
Dhofar 1548,L6,4070,Found,2008,18.647,54.1755
Dhofar 1495,L4,2300,Found,2008,18.66703,54.43487
Dhofar 1522,H6,625,Found,2008,18.67133,54.68167
Dhofar 1493,L6,14000,Found,2008,18.67378,54.45017
Dhofar 1520,H4,1490,Found,2008,18.6845,54.53967
Dhofar 1494,H4,1400,Found,2008,18.68517,54.44203
Dhofar 1496,LL(L)3,1000,Found,2008,18.68712,54.42
Dhofar 1497,L3-5,1856,Found,2008,18.73168,54.39702
Dhofar 1518,H4,450,Found,2008,18.732,54.3845
Dhofar 1491,L4-6,256,Found,2008,18.74325,54.3769
Dhofar 1552,L-melt breccia,454,Found,2008,18.7645,54.32217
Dhofar 1492,H3,510,Found,2008,18.77583,54.45433
Dhofar 1525,H4,6476,Found,2008,18.77633,54.39633
Dhofar 1490,H5-6,309,Found,2008,18.79783,54.40437
Dhofar 1517,H5,1064,Found,2008,18.92633,54.41283
Dhofar 1455,LL5,488.9,Found,2008,18.97655,54.40382
Dhofar 1456,H~5,90.2,Found,2008,18.98797,54.41825
Dhofar 1476,H3,28.9,Found,2008,18.98865,54.40313
Dhofar 1458,L~5,428,Found,2008,18.99225,54.41775
Dhofar 1457,H~5,11.4,Found,2008,18.99842,54.41623
Dhofar 1453,L/LL~5,402.4,Found,2008,18.99865,54.39382
Dhofar 1452,L~6,163,Found,2008,19.01602,54.36783
Dhofar 1460,L~6,40.5,Found,2008,19.0182,54.3723
Dhofar 1459,H5,50.4,Found,2008,19.01882,54.37352
Dhofar 1461,L~6,44.7,Found,2008,19.01935,54.36903
Dhofar 1451,H~5,570,Found,2008,19.21303,54.62077
Dhofar 1450,LL~6,5.4,Found,2008,19.26397,54.72362
Dhofar 1577,H5,530,Found,2008,19.2872,54.63597
Jiddat al Harasis 516,H5,172.8,Found,2008,19.41078,55.11403
Jiddat al Harasis 517,H6,162.3,Found,2008,19.50153,55.17292
Jiddat al Harasis 552,L5,17.7,Found,2008,19.525,55.18333
Jiddat al Harasis 514,EL4,20.2,Found,2008,19.52662,55.19542
Jiddat al Harasis 551,H4-6,24,Found,2008,19.52913,55.18165
Jiddat al Harasis 518,H6,14.1,Found,2008,19.53042,55.18007
Jiddat al Harasis 520,L6,117.1,Found,2008,19.53048,55.18135
Jiddat al Harasis 521,L6,1989,Found,2008,19.53048,55.18157
Jiddat al Harasis 519,H6,0.9,Found,2008,19.5306,55.18097
Jiddat al Harasis 512,H4,1242,Found,2008,19.53085,55.17998
Jiddat al Harasis 513,LL7,9.5,Found,2008,19.53098,55.17978
Jiddat al Harasis 548,L6,433.6,Found,2008,19.53102,55.18237
Jiddat al Harasis 524,H6,6,Found,2008,19.53122,55.17975
Jiddat al Harasis 522,H6,6,Found,2008,19.5317,55.18148
Jiddat al Harasis 523,H6,60.6,Found,2008,19.53182,55.18183
Jiddat al Harasis 525,L4-6,1.6,Found,2008,19.53323,55.17502
Jiddat al Harasis 526,H6,5.6,Found,2008,19.53333,55.17557
Jiddat al Harasis 530,H4-6,12.6,Found,2008,19.53348,55.1749
Jiddat al Harasis 527,H6,3.8,Found,2008,19.53373,55.17553
Jiddat al Harasis 532,L6,30.8,Found,2008,19.53378,55.17478
Jiddat al Harasis 531,H6,1.7,Found,2008,19.53415,55.17548
Jiddat al Harasis 528,H6,19.7,Found,2008,19.53428,55.17403
Jiddat al Harasis 529,H6,2.1,Found,2008,19.53428,55.17403
Jiddat al Harasis 540,H5,259.2,Found,2008,19.53575,55.1625
Jiddat al Harasis 535,H4-6,89.4,Found,2008,19.53602,55.16712
Jiddat al Harasis 541,H5,104.2,Found,2008,19.53657,55.16298
Jiddat al Harasis 546,H6,322.9,Found,2008,19.53663,55.16012
Jiddat al Harasis 545,H5,14.6,Found,2008,19.53665,55.16277
Jiddat al Harasis 537,H6,33.2,Found,2008,19.53667,55.17385
Jiddat al Harasis 550,H6,193.9,Found,2008,19.53697,55.17742
Jiddat al Harasis 543,H6,8.8,Found,2008,19.53807,55.16788
Jiddat al Harasis 547,H4-6,105.6,Found,2008,19.5382,55.16833
Jiddat al Harasis 534,H6,87.1,Found,2008,19.53848,55.16965
Jiddat al Harasis 549,H5,86.5,Found,2008,19.53858,55.20168
Jiddat al Harasis 533,H6,24,Found,2008,19.54055,55.16707
Jiddat al Harasis 511,H6,166.4,Found,2008,19.54188,55.15273
Jiddat al Harasis 536,H6,1,Found,2008,19.54402,55.16508
Jiddat al Harasis 539,H4,0.5,Found,2008,19.54527,55.16233
Jiddat al Harasis 538,H6,316,Found,2008,19.5453,55.16248
Jiddat al Harasis 544,H5,78.8,Found,2008,19.54752,55.16568
Jiddat al Harasis 515,L5-6,24.4,Found,2008,19.54963,55.24668
Dhofar 1526,H4,71.1,Found,2008,19.56755,54.95415
Jiddat al Harasis 555,H5,1759.6,Found,2008,19.57205,55.48655
Jiddat al Harasis 553,L6,496.5,Found,2008,19.5987,55.18773
Jiddat al Harasis 554,H6,6.8,Found,2008,19.59995,55.18603
Jiddat al Harasis 542,H4,80.1,Found,2008,19.61122,55.22913
Jiddat al Harasis 510,H6,21.9,Found,2008,19.63498,55.56403
Jiddat al Harasis 509,H4,147.8,Found,2008,19.63783,55.56237
Jiddat al Harasis 557,H5,29.9,Found,2008,19.64485,55.64228
Jiddat al Harasis 556,Howardite,36.6,Found,2008,19.65715,55.58987
Jiddat al Harasis 508,L6,387.9,Found,2008,19.66977,55.5124
Jiddat al Harasis 563,H6,2141.4,Found,2008,19.6712,56.19767
Jiddat al Harasis 506,H5,2850.3,Found,2008,19.67495,55.64743
Jiddat al Harasis 507,L6,310,Found,2008,19.67897,55.52115
Jiddat al Harasis 564,H6,1173,Found,2008,19.68675,56.14413
Jiddat al Harasis 505,H5,326.2,Found,2008,19.69418,55.6748
Jiddat al Harasis 558,L6,67.6,Found,2008,19.76382,56.11798
Jiddat al Harasis 479  ,Martian (shergottite),553,Found,2008,19.78565,55.8535
Jiddat al Harasis 562,L3.7/3.8,350,Found,2008,19.83263,56.21317
Jiddat al Harasis 565,H5,3.2,Found,2008,19.83422,56.48563
Jiddat al Harasis 559,H3.7/3.8,208.6,Found,2008,19.83992,56.10517
Jiddat al Harasis 560,H4,108.6,Found,2008,19.85603,56.10577
Jiddat al Harasis 561,H5,8.7,Found,2008,19.8993,56.17267
Jiddat al Harasis 488,H3,22,Found,2008,19.96825,56.41514
Jiddat al Harasis 489,Mesosiderite,30.9,Found,2008,19.96886,56.41678
Jiddat al Harasis 480,H5,21.7,Found,2008,19.97133,56.43006
Jiddat al Harasis 481,Mesosiderite,3.8,Found,2008,19.97133,56.43006
Jiddat al Harasis 482,Mesosiderite,31.9,Found,2008,19.97525,56.42839
Jiddat al Harasis 486,Mesosiderite,15.8,Found,2008,19.97531,56.42192
Jiddat al Harasis 487,H6,5.9,Found,2008,19.97567,56.418
Jiddat al Harasis 490,H6,8,Found,2008,19.97683,56.41108
Jiddat al Harasis 485,Mesosiderite,40.5,Found,2008,19.97778,56.42361
Jiddat al Harasis 483,Mesosiderite,2.9,Found,2008,19.97875,56.41939
Jiddat al Harasis 484,H6,5.8,Found,2008,19.97892,56.43194
Jiddat al Harasis 491,H4/5,43,Found,2008,19.98056,56.41206
Jiddat al Harasis 492,Mesosiderite,325,Found,2008,19.98147,56.41744
Sayh al Uhaymir 465,H~6,100.5,Found,2008,20.0136,56.55787
Sayh al Uhaymir 463,L~6,519.3,Found,2008,20.01585,56.55805
Sayh al Uhaymir 464,LL5,210.3,Found,2008,20.02557,56.55827
Sayh al Uhaymir 466,L/LL~5,228.3,Found,2008,20.097,56.62447
Sayh al Uhaymir 467,L~5,271.7,Found,2008,20.15998,56.64625
Sayh al Uhaymir 494,H4,149,Found,2008,20.19867,56.80917
Sayh al Uhaymir 490,H5,277.9,Found,2008,20.27317,56.63413
Sayh al Uhaymir 491,L3.7,323,Found,2008,20.2926,56.64225
Ramlat as Sahmah 272,L5,48.9,Found,2008,20.50483,56.1285
Ramlat as Sahmah 273,L4-6,163.3,Found,2008,20.51968,56.12353
Ramlat as Sahmah 276,L6,12800,Found,2008,20.5225,56.11768
Ramlat as Sahmah 271,L6,8904,Found,2008,20.5247,56.12155
Ramlat as Sahmah 275,L6,963.6,Found,2008,20.5426,56.10683
Ramlat as Sahmah 270,L6,881.7,Found,2008,20.5534,56.12678
Ramlat as Sahmah 269,H6,438.2,Found,2008,20.57128,56.12693
Ramlat as Sahmah 274,H4,278.5,Found,2008,20.58077,56.10287
Ramlat as Sahmah 268,H6,956.8,Found,2008,20.58143,56.1299
Ramlat as Sahmah 279,H5,648.4,Found,2008,20.59658,56.20918
Ramlat as Sahmah 267,LL6,117.1,Found,2008,20.5971,56.15087
Ramlat as Sahmah 277,H5,47,Found,2008,20.61728,56.13955
Ramlat as Sahmah 278,H4,3208.7,Found,2008,20.63257,56.15995
Sayh al Uhaymir 495,H6,92,Found,2008,20.7025,57.11117
Almahata Sitta,Ureilite-an,3950,Fell,2008,20.74575,32.41275
Sayh al Uhaymir 484,L6,908,Found,2008,20.78617,57.14967
Sayh al Uhaymir 489,H5,3644.6,Found,2008,20.95935,56.9719
Sayh al Uhaymir 492,L6,1257.1,Found,2008,21.26845,57.12872
Sayh al Uhaymir 487,H6,32.7,Found,2008,21.27632,57.11877
Sayh al Uhaymir 488,H6,143.3,Found,2008,21.2921,57.178
Abar al' Uj 001,H3.8,194.34,Found,2008,22.72192,48.95937
Qulumat Nadqan 001,L3.7,13901,Found,2008,23.14302,49.53252
Yabrin 003,Acapulcoite,21.048,Found,2008,23.31522,48.62988
Yabrin 001,LL5,65.19,Found,2008,23.34775,48.73742
Yabrin 002,H5,46.32,Found,2008,23.35717,48.72245
Dar al Gani 1052,LL5,280,Found,2008,27.32833,16.21867
Ashuwairif 003,H4,2900,Found,2008,29.35833,14.24833
Ashuwairif 001,H4,14566,Found,2008,29.35944,14.25528
Ashuwairif 004,L6,15750,Found,2008,29.36583,14.27611
Ashuwairif 002,L5/6,11953,Found,2008,29.37972,14.26972
Northwest Africa 6203,"Iron, IAB-MG",35400,Found,2008,30.51667,-4.3
Tamdakht,H5,100000,Fell,2008,31.16333,-7.015
Bir Zar 001,H6,627,Found,2008,31.481,9.84069
Bir Zar 003,H3,39,Found,2008,31.49972,9.87722
Bir Zar 004,H6,19,Found,2008,31.87164,10.19361
Bir Zar 005,H4,17,Found,2008,31.89689,10.19572
Bir Zar 006,H6,21,Found,2008,31.89831,10.19528
Bir Zar 007,L6,5.2,Found,2008,31.92181,10.1875
Bir Zar 008,H6,200,Found,2008,31.92644,10.18961
Bir Zar 009,H5-6,21,Found,2008,31.92644,10.18961
Bir Zar 002,L4/5,331,Found,2008,31.93833,10.28403
Northwest Africa 6903,"Iron, IIIAB",50000,Found,2008,32.37167,-6.36
Ksar Ghilane 001,L6,5511,Found,2008,32.681,9.72872
Seminole (f),H5,5421,Found,2008,32.70038,-102.67268
Grandview,L5,6400,Found,2008,32.788333,-101.938333
Oldman Mountain,H5,198.96,Found,2008,33.67248,-114.2917
Lucerne Valley 097,CK4,6.5,Found,2008,34.48565,-116.95673
Lucerne Valley 101,CK4,4,Found,2008,34.48598,-116.95593
Lucerne Valley 095,CK5,1.1,Found,2008,34.48657,-116.9592
Lucerne Valley 096,L5,7.3,Found,2008,34.48662,-116.9564
Lucerne Valley 098,CK4,1.5,Found,2008,34.48703,-116.95595
Lucerne Valley 094,CK5,3.5,Found,2008,34.48712,-116.96147
Lucerne Valley 099,CK5,3.2,Found,2008,34.48733,-116.96055
Lucerne Valley 100,CK5,0.8,Found,2008,34.48738,-116.96065
Boulder Mine,L5,1560,Found,2008,34.685,-114.323
Powell Peak 002,L4,1062,Found,2008,34.7049,-114.34572
Mangum,H4,750,Found,2008,34.849,-99.704
Harper Dry Lake 029,H6,11.56,Found,2008,35.04568,-117.26658
Laughlin,H5,10,Found,2008,35.16867,-114.455
Thumb Butte,H3.8,105,Found,2008,35.16993,-114.45585
Cuddeback Dry Lake 017,H6,23.1,Found,2008,35.28528,-117.48305
Cuddeback Dry Lake 018,H4,8.5,Found,2008,35.28638,-117.48305
Cuddeback Dry Lake 028,L5,19.5,Found,2008,35.296,-117.472
Cuddeback Dry Lake 029,H4,22.2,Found,2008,35.296,-117.472
Cuddeback Dry Lake 019,L6,10.1,Found,2008,35.30455,-117.45817
Cuddeback Dry Lake 013,H4,1.6,Found,2008,35.31218,-117.45303
Red Dry Lake 068,H4,26.2,Found,2008,35.64,-114.03285
Kemer,L4,5760,Fell,2008,36.54194,29.41822
Kumtag,H5,26000,Found,2008,41.66889,93.17306
Hyattville,L6,8911,Found,2008,44.33823,-107.67405
Pleşcoi,L5-6,6913,Fell,2008,45.275,26.70972
Buzzard Coulee,H4,41000,Fell,2008,52.996,-109.84817
Österplana 055,Relict OC,0,Found,2008,58.58333,13.43333
Österplana 056,Relict OC,0,Found,2008,58.58333,13.43333
Allan Hills 09001,L5/6,0.5,Found,2009,-76.74403,159.37238
Allan Hills 09002,L6,71.6,Found,2009,-76.74245,159.37458
Allan Hills 09003,L6,15.5,Found,2009,-76.74245,159.37458
Frontier Mountain 09007,L4,23.4,Found,2009,-72.95392,160.45612
Frontier Mountain 09006,L6,49.9,Found,2009,-72.9539,160.45248
Frontier Mountain 09005,H4,15.1,Found,2009,-72.95388,160.45022
Frontier Mountain 09004,H6,0.4,Found,2009,-72.95355,160.45005
Frontier Mountain 09024,H5,13.7,Found,2009,-72.95312,160.49633
Frontier Mountain 09025,H4,11.7,Found,2009,-72.95312,160.49633
Frontier Mountain 09021,L4,16.2,Found,2009,-72.9531,160.48677
Frontier Mountain 09008,L3,27,Found,2009,-72.95302,160.45972
Frontier Mountain 09003,L5,8.4,Found,2009,-72.95295,160.44718
Frontier Mountain 09016,H4,8.5,Found,2009,-72.95295,160.47652
Frontier Mountain 09013,L3,16,Found,2009,-72.95278,160.47237
Frontier Mountain 09014,H6,10.6,Found,2009,-72.95278,160.47237
Frontier Mountain 09017,L4,2.3,Found,2009,-72.95277,160.47958
Frontier Mountain 09001,H5,4,Found,2009,-72.95275,160.44483
Frontier Mountain 09018,H5,41.4,Found,2009,-72.95275,160.4837
Frontier Mountain 09019,L4,16.6,Found,2009,-72.95275,160.4837
Frontier Mountain 09002,L4,2.4,Found,2009,-72.95273,160.44657
Frontier Mountain 09009,H5,19.7,Found,2009,-72.95267,160.46532
Frontier Mountain 09010,H6,0.6,Found,2009,-72.95267,160.46532
Frontier Mountain 09011,H6,4.5,Found,2009,-72.95267,160.46532
Frontier Mountain 09012,H6,12.7,Found,2009,-72.95267,160.46532
Frontier Mountain 09022,H6,8.2,Found,2009,-72.95252,160.48928
Frontier Mountain 09023,H5,26,Found,2009,-72.95245,160.49077
Frontier Mountain 09020,H4,12.9,Found,2009,-72.95243,160.48522
Frontier Mountain 09015,H6,27.3,Found,2009,-72.95225,160.4715
Grove Mountains 090001,L4,221.5,Found,2009,-72.79642,74.69339
Miller Butte 09001,H5,0.1,Found,2009,-71.90355,160.48982
Biduna Blowhole 001,L4,103.4,Found,2009,-31.01667,131.31667
Watson 012,H7,103.1,Found,2009,-30.56667,131.5
Watson 011,H4,4.1,Found,2009,-30.51667,131.5
Watson 005,H5,1.6,Found,2009,-30.5,131.7
Watson 006,L5,53,Found,2009,-30.5,131.7
Watson 008,H5,1.5,Found,2009,-30.5,131.68333
Watson 009,H5,1,Found,2009,-30.5,131.68333
Watson 010,H5,19.3,Found,2009,-30.5,131.71667
Yarle Lakes 004,CK4,4.6,Found,2009,-30.5,131.46667
Watson 007,EL3,19.5,Found,2009,-30.48333,131.68333
San Juan 048,H5,10.6,Found,2009,-25.447333,-69.8835
San Juan 042,H3,13.9,Found,2009,-25.444833,-69.881
San Juan 044,H5,120,Found,2009,-25.443667,-69.884
San Juan 045,H3,9.9,Found,2009,-25.4435,-69.866667
San Juan 043,H5,26.4,Found,2009,-25.443167,-69.8825
San Juan 047,H5,14.1,Found,2009,-25.443,-69.863667
San Juan 046,H5,57.4,Found,2009,-25.442333,-69.864667
San Juan 038,H5,460,Found,2009,-25.441833,-69.881667
San Juan 033,H6,357,Found,2009,-25.440833,-69.868833
San Juan 036,L6,27.6,Found,2009,-25.4405,-69.880167
San Juan 034,L6,814,Found,2009,-25.440333,-69.868167
San Juan 040,H3-5,34.5,Found,2009,-25.44,-69.884
San Juan 037,L5,11.4,Found,2009,-25.439833,-69.880333
San Juan 035,H5,10.3,Found,2009,-25.439667,-69.879833
San Juan 050,H6,29.4,Found,2009,-25.439667,-69.8865
San Juan 041,H/L6,88.1,Found,2009,-25.4395,-69.884
San Juan 052,L3,49,Found,2009,-25.4395,-69.885833
San Juan 049,H5,41.8,Found,2009,-25.439333,-69.886333
San Juan 051,H5,117,Found,2009,-25.438667,-69.8865
San Juan 039,L6,38.5,Found,2009,-25.371,-69.8975
Catalina 015,L5,239,Found,2009,-25.23333,-69.71667
Catalina 023,H~6,53.5,Found,2009,-25.23333,-69.71667
Catalina 024,H4,312,Found,2009,-25.23333,-69.71667
Catalina 025,L~6,39,Found,2009,-25.23333,-69.71667
Catalina 026,H~5,845,Found,2009,-25.23333,-69.71667
Los Vientos 001,Diogenite-pm,73,Found,2009,-24.7,-69.75
Los Vientos 006,H4,230,Found,2009,-24.68333,-69.76667
Dhofar 1505,L~6,222.2,Found,2009,18.15897,54.26892
